step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
413,TRANSFER,23984.09,C1000496,13959.48,0.0,C1001101,151546.68,151546.68,1,0
413,TRANSFER,46716.82,C1001341,20017.1,0.0,C1001204,6773.24,6773.24,1,0
414,PAYMENT,914.42,C1000006,47398.76,46484.34,M2000293,239270.12,240184.54,0,0
414,PAYMENT,510.98,C1000788,25078.76,24567.78,M2000069,26184.4,26695.38,0,0
414,PAYMENT,111.38,C1001245,8461.29,8349.91,M2000181,275285.89,275397.27,0,0
414,PAYMENT,189.88,C1000475,41202.98,41013.1,M2000167,465284.97,465474.85,0,0
414,CASH_OUT,81.83,C1001271,6441.05,6359.22,C1000758,20536.24,20618.07,0,0
414,PAYMENT,86.97,C1000961,29581.85,29494.88,M2000021,172939.04,173026.01,0,0
414,CASH_OUT,40896.26,C1001204,6773.24,0.0,C1000485,14928.08,55824.34,1,0
415,PAYMENT,4607.92,C1000420,4997.16,389.24,M2000003,381014.16,385622.08,0,0
415,TRANSFER,504.8,C1000225,10251.82,9747.02,C1000942,23911.28,24416.08,0,0
415,TRANSFER,942.88,C1001085,14558.66,13615.78,C1000401,34787.93,35730.81,0,0
415,CASH_IN,106.57,M2000005,119326.53,119219.96,C1000126,3327.33,3433.9,0,0
415,PAYMENT,1281.19,C1000135,48066.97,46785.78,M2000150,437148.95,438430.14,0,0
415,PAYMENT,236.31,C1000265,41963.79,41727.48,M2000167,466357.02,466593.33,0,0
416,TRANSFER,203.29,C1001300,48897.95,48694.66,C1000502,14634.41,14837.7,0,0
416,PAYMENT,1632.07,C1000711,45448.46,43816.39,M2000254,166168.19,167800.26,0,0
416,PAYMENT,224.32,C1000800,18491.53,18267.21,M2000242,29117.83,29342.15,0,0
416,TRANSFER,15056.36,C1000775,29018.68,13962.32,C1000193,6818.68,21875.04,0,0
417,PAYMENT,128.84,C1001464,32011.46,31882.62,M2000298,48115.38,48244.22,0,0
417,PAYMENT,78.05,C1000252,4543.13,4465.08,M2000149,305203.32,305281.37,0,0
418,TRANSFER,2821.75,C1000231,16636.47,13814.72,C1001052,48264.86,51086.61,0,0
418,TRANSFER,630.02,C1000938,42901.08,42271.06,C1000329,33960.7,34590.72,0,0
418,CASH_IN,132.16,M2000140,391533.45,391401.29,C1000974,41908.98,42041.14,0,0
418,TRANSFER,100000.0,C1000952,44173.56,0.0,C1000621,40205.8,140205.8,1,0
418,PAYMENT,42.09,C1001046,11710.17,11668.08,M2000187,166514.91,166557.0,0,0
418,PAYMENT,468.78,C1000433,33219.59,32750.81,M2000073,457383.62,457852.4,0,0
418,TRANSFER,429.04,C1000350,17582.63,17153.59,C1000643,44311.74,44740.78,0,0
418,TRANSFER,122.08,C1001069,15889.65,15767.57,C1001122,44453.31,44575.39,0,0
419,CASH_IN,298.81,M2000095,337989.45,337690.64,C1000586,32814.48,33113.29,0,0
419,CASH_IN,409.89,M2000055,313945.05,313535.16,C1001411,39248.19,39658.08,0,0
419,PAYMENT,3733.12,C1001495,32502.82,28769.7,M2000242,24525.89,28259.01,0,0
419,CASH_OUT,272649.12,C1001262,32145.13,0.0,C1001174,30896.74,30896.74,1,1
419,PAYMENT,316.81,C1000043,25840.68,25523.87,M2000221,164243.97,164560.78,0,0
419,PAYMENT,956.27,C1001488,14001.02,13044.75,M2000090,241927.54,242883.81,0,0
419,CASH_OUT,790.71,C1001412,40148.31,39357.6,C1001136,30024.05,30814.76,0,0
419,TRANSFER,45.63,C1000373,12238.12,12192.49,C1001304,6306.44,6352.07,0,0
420,PAYMENT,469.38,C1000034,9398.45,8929.07,M2000139,243711.5,244180.88,0,0
420,PAYMENT,643.81,C1000561,20442.19,19798.38,M2000079,358021.62,358665.43,0,0
420,CASH_IN,515.02,M2000136,477526.51,477011.49,C1000134,24195.57,24710.59,0,0
420,PAYMENT,149.59,C1000085,23112.97,22963.38,M2000271,153040.4,153189.99,0,0
420,PAYMENT,1339.23,C1001193,19500.21,18160.98,M2000254,164603.34,165942.57,0,0
420,PAYMENT,209.6,C1000882,33425.14,33215.54,M2000051,439397.94,439607.54,0,0
420,TRANSFER,61918.99,C1000808,24387.53,0,C1001001,41328.91,41328.91,1,0
421,TRANSFER,100000.0,C1000186,49289.4,0.0,C1000377,33526.46,33526.46,1,0
421,TRANSFER,346.1,C1001017,30985.38,30639.28,C1000766,18467.23,18813.33,0,0
422,PAYMENT,469.5,C1001039,37027.19,36557.69,M2000056,96394.22,96863.72,0,0
422,TRANSFER,144.09,C1000307,20224.85,20080.76,C1000067,35943.94,36088.03,0,0
422,PAYMENT,984.44,C1000417,33031.71,32047.27,M2000091,448962.85,449947.29,0,0
422,CASH_OUT,569.52,C1000002,11883.89,11314.37,C1001261,22832.07,23401.59,0,0
422,CASH_IN,574.25,M2000190,358809.99,358235.74,C1001242,47722.38,48296.63,0,0
422,PAYMENT,63.54,C1000006,46917.1,46853.56,M2000148,408101.5,408165.04,0,0
422,CASH_IN,379.26,M2000092,320429.02,320049.76,C1000781,33038.48,33417.74,0,0
423,CASH_OUT,1652.19,C1000514,48333.18,46680.99,C1000939,25713.16,27365.35,0,0
423,TRANSFER,314.59,C1000062,35087.17,34772.58,C1001177,34551.95,34866.54,0,0
423,PAYMENT,248.97,C1000285,18056.58,17807.61,M2000058,438286.65,438535.62,0,0
424,PAYMENT,525.5,C1001388,4488.9,3963.4,M2000092,319903.52,320429.02,0,0
424,TRANSFER,58375.22,C1001333,25972.14,0.0,C1000083,5372.4,5372.4,1,0
425,PAYMENT,335.34,C1000416,14306.98,13971.64,M2000168,384028.79,384364.13,0,0
425,CASH_IN,343.31,M2000076,414692.17,414348.86,C1000095,41639.13,41982.44,0,0
425,PAYMENT,129.5,C1000613,11297.08,11167.58,M2000266,470983.54,471113.04,0,0
425,CASH_IN,531.19,M2000084,502618.05,502086.86,C1000442,22427.61,22958.8,0,0
426,TRANSFER,1101.22,C1001455,11420.19,10318.97,C1000114,25046.92,26148.14,0,0
427,PAYMENT,153.49,C1000942,24416.08,24262.59,M2000062,16625.34,16778.83,0,0
427,PAYMENT,1327.07,C1000292,47005.48,45678.41,M2000273,372389.62,373716.69,0,0
427,TRANSFER,681.51,C1001054,47194.71,46513.2,C1001093,30293.13,30974.64,0,0
427,PAYMENT,483.71,C1000124,47472.96,46989.25,M2000122,321563.48,322047.19,0,0
427,PAYMENT,425.96,C1001350,25976.11,25550.15,M2000180,272951.97,273377.93,0,0
427,PAYMENT,581.65,C1001016,28724.83,28143.18,M2000282,227447.56,228029.21,0,0
427,DEBIT,362.58,C1000606,18860.43,18497.85,M2000140,394940.53,395303.11,0,0
427,PAYMENT,138.21,C1001320,11019.41,10881.2,M2000082,345796.75,345934.96,0,0
427,PAYMENT,280.06,C1000046,48451.48,48171.42,M2000113,256016.73,256296.79,0,0
427,CASH_OUT,73228.57,C1001333,25972.14,0,C1001035,45248.6,45248.6,1,0
428,PAYMENT,2126.03,C1000687,11778.11,9652.08,M2000247,424346.75,426472.78,0,0
428,PAYMENT,620.5,C1001327,12238.66,11618.16,M2000065,163286.49,163906.99,0,0
428,TRANSFER,328.36,C1000753,29541.46,29213.1,C1000545,1080.22,1408.58,0,0
428,CASH_OUT,907.29,C1001318,42789.22,41881.93,C1000874,18047.14,18954.43,0,0
428,PAYMENT,121.37,C1001137,34170.61,34049.24,M2000196,282581.65,282703.02,0,0
429,PAYMENT,508.82,C1000723,16052.9,15544.08,M2000230,118119.35,118628.17,0,0
430,TRANSFER,297.63,C1001123,4483.69,4186.06,C1000677,26550.75,26848.38,0,0
430,TRANSFER,232.6,C1001027,13584.87,13352.27,C1000924,41267.76,41500.36,0,0
430,PAYMENT,226.02,C1000047,21370.18,21144.16,M2000271,153189.99,153416.01,0,0
430,CASH_OUT,253.82,C1000163,39509.83,39256.01,C1000630,48418.48,48672.3,0,0
430,CASH_IN,462.28,M2000229,301056.55,300594.27,C1001384,29564.9,30027.18,0,0
431,PAYMENT,89.22,C1001131,45954.01,45864.79,M2000193,14259.41,14348.63,0,0
431,CASH_OUT,564.74,C1000115,17981.33,17416.59,C1000889,33728.49,34293.23,0,0
431,CASH_IN,360.82,M2000091,451129.66,450768.84,C1001355,44006.86,44367.68,0,0
432,PAYMENT,1555.82,C1000694,20119.73,18563.91,M2000215,461371.61,462927.43,0,0
432,CASH_OUT,150.64,C1001330,29577.63,29426.99,C1001126,49832.22,49982.86,0,0
432,DEBIT,1569.32,C1000531,8373.73,6804.41,M2000149,303634.0,305203.32,0,0
433,PAYMENT,280.39,C1000253,3556.89,3276.5,M2000260,426749.15,427029.54,0,0
433,CASH_IN,828.86,M2000171,79443.41,78614.55,C1000209,29590.26,30419.12,0,0
433,TRANSFER,383.83,C1000214,23119.06,22735.23,C1000030,23547.29,23931.12,0,0
434,CASH_OUT,111.27,C1001123,4099.27,3988.0,C1000470,43954.45,44065.72,0,0
434,TRANSFER,940.07,C1001187,47477.59,46537.52,C1000849,12505.21,13445.28,0,0
434,DEBIT,106.84,C1000892,37125.43,37018.59,M2000136,477538.89,477645.73,0,0
434,PAYMENT,403.21,C1000559,4992.55,4589.34,M2000154,418565.7,418968.91,0,0
435,PAYMENT,863.79,C1001349,42547.35,41683.56,M2000131,366605.58,367469.37,0,0
435,CASH_OUT,568.41,C1000169,19957.0,19388.59,C1000123,27678.47,28246.88,0,0
435,CASH_IN,332.39,M2000173,498262.96,497930.57,C1001118,24644.89,24977.28,0,0
435,CASH_IN,355.86,M2000008,58301.8,57945.94,C1000714,46229.76,46585.62,0,0
435,TRANSFER,119.26,C1000668,11454.53,11335.27,C1001494,18019.92,18139.18,0,0
435,CASH_OUT,155.67,C1001232,26416.01,26260.34,C1001180,32603.72,32759.39,0,0
436,TRANSFER,296.52,C1000296,7294.1,6997.58,C1001025,19153.62,19450.14,0,0
436,PAYMENT,294.44,C1000935,34970.62,34676.18,M2000057,335173.63,335468.07,0,0
436,TRANSFER,111.49,C1000546,36958.44,36846.95,C1001486,34946.34,35057.83,0,0
437,PAYMENT,183.86,C1000676,12496.7,12312.84,M2000165,141331.27,141515.13,0,0
437,PAYMENT,176.91,C1001089,41133.59,40956.68,M2000208,404873.82,405050.73,0,0
437,PAYMENT,639.74,C1000316,14714.2,14074.46,M2000055,314435.28,315075.02,0,0
437,PAYMENT,107.05,C1001096,8672.41,8565.36,M2000140,394833.48,394940.53,0,0
437,PAYMENT,253.31,C1000590,35190.59,34937.28,M2000066,357555.26,357808.57,0,0
437,CASH_IN,112.07,M2000089,52851.96,52739.89,C1001060,27214.97,27327.04,0,0
437,DEBIT,1207.85,C1000589,24340.65,23132.8,M2000263,362586.06,363793.91,0,0
438,CASH_OUT,317.57,C1000183,22114.75,21797.18,C1000244,25772.08,26089.65,0,0
438,PAYMENT,86.18,C1000988,4458.41,4372.23,M2000109,84417.11,84503.29,0,0
438,PAYMENT,729.28,C1000849,13445.28,12716.0,M2000120,443089.08,443818.36,0,0
438,TRANSFER,2375.53,C1000169,22332.53,19957.0,C1000189,44830.34,47205.87,0,0
438,CASH_IN,516.58,M2000185,363904.26,363387.68,C1000296,3915.31,4431.89,0,0
439,PAYMENT,109.36,C1000366,40282.11,40172.75,M2000155,297705.61,297814.97,0,0
439,CASH_OUT,227.18,C1001335,43941.55,43714.37,C1000088,34294.79,34521.97,0,0
439,PAYMENT,1102.28,C1000299,3959.43,2857.15,M2000248,450272.71,451374.99,0,0
439,PAYMENT,3508.11,C1000336,10873.78,7365.67,M2000229,296284.86,299792.97,0,0
439,TRANSFER,103.19,C1000191,31951.52,31848.33,C1001434,42863.75,42966.94,0,0
440,PAYMENT,407.51,C1000727,9938.83,9531.32,M2000224,307496.96,307904.47,0,0
440,PAYMENT,949.69,C1000436,25227.95,24278.26,M2000222,29269.51,30219.2,0,0
440,DEBIT,133.01,C1000330,48150.34,48017.33,M2000158,201277.75,201410.76,0,0
441,TRANSFER,388.77,C1000059,13861.99,13473.22,C1000206,8363.37,8752.14,0,0
441,PAYMENT,1999.06,C1001081,22649.17,20650.11,M2000040,32734.37,34733.43,0,0
441,PAYMENT,558.13,C1000419,38599.67,38041.54,M2000259,100944.13,101502.26,0,0
441,PAYMENT,87.93,C1000824,15049.21,14961.28,M2000235,305523.3,305611.23,0,0
441,CASH_OUT,142.33,C1000453,32507.04,32364.71,C1001123,3431.28,3573.61,0,0
442,CASH_IN,604.8,M2000015,177558.12,176953.32,C1001467,10858.1,11462.9,0,0
442,PAYMENT,33.32,C1000441,35893.04,35859.72,M2000236,308096.53,308129.85,0,0
442,PAYMENT,159.71,C1001034,34592.07,34432.36,M2000004,80799.79,80959.5,0,0
442,TRANSFER,378.36,C1001045,7890.26,7511.9,C1001145,8498.94,8877.3,0,0
443,CASH_OUT,640.85,C1000915,46397.76,45756.91,C1000500,24735.91,25376.76,0,0
443,CASH_OUT,1413.24,C1001195,10556.44,9143.2,C1000930,15724.91,17138.15,0,0
444,PAYMENT,91.71,C1001395,17242.67,17150.96,M2000278,14725.06,14816.77,0,0
444,PAYMENT,276.71,C1001423,49153.11,48876.4,M2000054,324631.69,324908.4,0,0
444,PAYMENT,1489.01,C1000801,6411.83,4922.82,M2000235,304034.29,305523.3,0,0
444,TRANSFER,2213.75,C1000574,15433.27,13219.52,C1000529,43869.19,46082.94,0,0
444,PAYMENT,1022.08,C1000234,2857.77,1835.69,M2000093,219949.49,220971.57,0,0
444,PAYMENT,213.97,C1000610,44122.46,43908.49,M2000269,28616.0,28829.97,0,0
444,PAYMENT,2170.35,C1000829,20191.65,18021.3,M2000221,166217.18,168387.53,0,0
445,CASH_OUT,544.44,C1000089,19130.95,18586.51,C1001052,50619.75,51164.19,0,0
445,PAYMENT,478.12,C1001379,7694.76,7216.64,M2000190,358188.77,358666.89,0,0
445,TRANSFER,500.49,C1000010,28993.46,28492.97,C1001309,14759.11,15259.6,0,0
445,CASH_OUT,329.86,C1000424,18535.02,18205.16,C1000164,9942.02,10271.88,0,0
446,TRANSFER,303.37,C1000127,10793.66,10490.29,C1000186,49474.47,49777.84,0,0
446,PAYMENT,166.02,C1001462,43345.69,43179.67,M2000282,226979.53,227145.55,0,0
446,PAYMENT,3895.02,C1001056,36861.29,32966.27,M2000107,376696.8,380591.82,0,0
446,PAYMENT,61.5,C1001031,47982.85,47921.35,M2000179,261095.5,261157.0,0,0
447,CASH_IN,754.98,M2000221,165126.13,164371.15,C1000340,13811.71,14566.69,0,0
447,TRANSFER,85.31,C1001392,32530.36,32445.05,C1001020,11312.58,11397.89,0,0
447,CASH_IN,1330.88,M2000165,146067.5,144736.62,C1000017,28470.68,29801.56,0,0
448,PAYMENT,1311.55,C1000380,44753.01,43441.46,M2000280,376806.34,378117.89,0,0
448,CASH_OUT,114.12,C1000928,889.96,775.84,C1000607,40375.72,40489.84,0,0
449,PAYMENT,351.73,C1001420,11907.47,11555.74,M2000095,337690.64,338042.37,0,0
449,PAYMENT,107.49,C1001414,49707.11,49599.62,M2000006,215583.43,215690.92,0,0
449,CASH_OUT,118.79,C1001291,37859.38,37740.59,C1000779,41364.25,41483.04,0,0
449,CASH_IN,609.88,M2000004,82422.96,81813.08,C1001388,2298.08,2907.96,0,0
450,PAYMENT,1101.25,C1000397,19353.65,18252.4,M2000039,63165.25,64266.5,0,0
450,PAYMENT,142.68,C1001204,7066.36,6923.68,M2000054,324320.87,324463.55,0,0
450,TRANSFER,224.46,C1000965,19765.53,19541.07,C1001326,773.12,997.58,0,0
450,PAYMENT,387.79,C1000077,19405.81,19018.02,M2000298,49996.4,50384.19,0,0
450,PAYMENT,300.55,C1000716,2694.21,2393.66,M2000202,420486.93,420787.48,0,0
451,PAYMENT,128.11,C1001361,5765.81,5637.7,M2000204,264927.27,265055.38,0,0
451,CASH_IN,296.08,M2000002,247773.88,247477.8,C1000439,9926.21,10222.29,0,0
451,PAYMENT,1274.19,C1000209,26792.0,25517.81,M2000299,308482.3,309756.49,0,0
452,PAYMENT,1287.45,C1000502,12316.34,11028.89,M2000146,314430.58,315718.03,0,0
452,PAYMENT,1023.75,C1000130,48314.81,47291.06,M2000218,195220.62,196244.37,0,0
453,PAYMENT,1478.64,C1000026,31415.06,29936.42,M2000227,436677.58,438156.22,0,0
453,CASH_OUT,120.78,C1000010,28363.64,28242.86,C1000024,35596.72,35717.5,0,0
453,TRANSFER,44.62,C1000668,10713.88,10669.26,C1001483,38882.87,38927.49,0,0
453,CASH_IN,352.29,M2000259,101957.82,101605.53,C1001469,41122.39,41474.68,0,0
454,CASH_IN,454.37,M2000064,78754.22,78299.85,C1000039,17502.05,17956.42,0,0
454,CASH_IN,318.3,M2000077,390245.61,389927.31,C1001292,41775.0,42093.3,0,0
454,PAYMENT,893.48,C1001344,44019.98,43126.5,M2000196,282621.88,283515.36,0,0
455,PAYMENT,718.1,C1001255,5675.62,4957.52,M2000154,418256.99,418975.09,0,0
455,PAYMENT,431.38,C1000250,7507.17,7075.79,M2000060,60822.73,61254.11,0,0
455,DEBIT,330.99,C1000103,43030.5,42699.51,M2000247,430162.47,430493.46,0,0
455,PAYMENT,4219.37,C1000347,6523.04,2303.67,M2000034,210568.24,214787.61,0,0
455,TRANSFER,551.41,C1000943,28488.65,27937.24,C1000793,6800.29,7351.7,0,0
455,DEBIT,1236.46,C1000734,47660.86,46424.4,M2000211,183334.22,184570.68,0,0
455,CASH_OUT,447.74,C1000632,22062.01,21614.27,C1001195,9078.9,9526.64,0,0
455,TRANSFER,8724.42,C1001393,3780.68,0,C1000149,39231.18,47955.6,1,0
456,CASH_OUT,1954.01,C1000910,2965.92,1011.91,C1001104,31267.69,33221.7,0,0
456,PAYMENT,510.43,C1000022,9799.62,9289.19,M2000112,284968.82,285479.25,0,0
456,DEBIT,306.07,C1000796,22333.88,22027.81,M2000017,38716.4,39022.47,0,0
456,CASH_OUT,30033.92,C1000663,15462.19,0.0,C1000165,12349.69,42383.61,1,0
456,TRANSFER,34545.6,C1000592,30332.01,0,C1000149,317923.82,352469.42,0,0
457,PAYMENT,138.19,C1000892,37394.21,37256.02,M2000155,297814.97,297953.16,0,0
457,PAYMENT,219.52,C1000247,30623.45,30403.93,M2000222,24875.81,25095.33,0,0
457,TRANSFER,120.07,C1000604,28015.77,27895.7,C1000654,567.62,687.69,0,0
457,CASH_OUT,712.14,C1001380,25932.71,25220.57,C1001393,5908.29,6620.43,0,0
457,PAYMENT,369.06,C1000311,17463.28,17094.22,M2000189,204851.08,205220.14,0,0
457,CASH_OUT,144.09,C1001046,11668.08,11523.99,C1000210,22012.79,22156.88,0,0
457,TRANSFER,15935.26,C1000183,20810.71,0.0,C1000193,324677.14,324677.14,1,0
458,PAYMENT,215.7,C1001382,36590.77,36375.07,M2000124,163122.46,163338.16,0,0
458,DEBIT,279.04,C1000447,37766.92,37487.88,M2000001,56048.11,56327.15,0,0
458,CASH_OUT,386.82,C1001359,42449.07,42062.25,C1000790,46587.28,46974.1,0,0
458,CASH_IN,257.66,M2000267,39045.62,38787.96,C1000134,24710.59,24968.25,0,0
459,TRANSFER,36.95,C1000922,20332.76,20295.81,C1001445,33036.51,33073.46,0,0
459,CASH_OUT,1174.36,C1000521,11480.81,10306.45,C1000186,49777.84,50952.2,0,0
459,TRANSFER,252.04,C1001454,39408.41,39156.37,C1001140,15133.04,15385.08,0,0
459,PAYMENT,185.8,C1000686,3941.78,3755.98,M2000020,244628.77,244814.57,0,0
459,DEBIT,1024.17,C1000640,26545.68,25521.51,M2000030,88079.93,89104.1,0,0
460,PAYMENT,857.42,C1000874,18904.56,18047.14,M2000133,92702.21,93559.63,0,0
460,PAYMENT,77.63,C1000952,44251.19,44173.56,M2000165,140268.04,140345.67,0,0
460,CASH_OUT,491.71,C1000939,26204.87,25713.16,C1000357,14655.23,15146.94,0,0
460,PAYMENT,247.7,C1000032,18601.7,18354.0,M2000124,165765.58,166013.28,0,0
460,CASH_IN,346.88,M2000178,391101.87,390754.99,C1001404,35571.73,35918.61,0,0
460,PAYMENT,1747.62,C1001323,1380.75,0,M2000286,201260.05,203007.67,0,0
460,PAYMENT,1369.98,C1000968,2546.46,1176.48,M2000256,54923.67,56293.65,0,0
460,PAYMENT,1050.14,C1000539,15950.18,14900.04,M2000299,307390.57,308440.71,0,0
460,CASH_IN,371.37,M2000230,120884.86,120513.49,C1000004,2633.47,3004.84,0,0
461,CASH_IN,296.07,M2000093,219476.74,219180.67,C1000753,29307.78,29603.85,0,0
461,PAYMENT,94.5,C1000584,13159.27,13064.77,M2000026,258401.13,258495.63,0,0
461,CASH_IN,201.27,M2000074,255275.28,255074.01,C1000393,43133.37,43334.64,0,0
461,PAYMENT,60.12,C1001257,5209.85,5149.73,M2000163,347441.59,347501.71,0,0
461,TRANSFER,239.04,C1001356,43956.67,43717.63,C1001113,25990.51,26229.55,0,0
461,PAYMENT,151.83,C1001428,17411.67,17259.84,M2000135,73093.28,73245.11,0,0
461,TRANSFER,52.02,C1000473,37863.59,37811.57,C1001326,997.58,1049.6,0,0
462,PAYMENT,227.33,C1000014,7475.3,7247.97,M2000103,230371.68,230599.01,0,0
462,PAYMENT,181.55,C1001038,41082.98,40901.43,M2000130,469785.16,469966.71,0,0
462,TRANSFER,166.72,C1000135,48233.69,48066.97,C1001256,16964.04,17130.76,0,0
462,CASH_OUT,76.23,C1000499,11197.18,11120.95,C1001126,50240.66,50316.89,0,0
463,PAYMENT,491.54,C1001222,26171.81,25680.27,M2000020,252381.09,252872.63,0,0
463,CASH_OUT,140.84,C1000225,9747.02,9606.18,C1000601,28092.11,28232.95,0,0
463,PAYMENT,79.32,C1000656,26817.97,26738.65,M2000063,443159.55,443238.87,0,0
464,PAYMENT,408.65,C1001479,35170.87,34762.22,M2000207,55172.29,55580.94,0,0
464,CASH_OUT,339.44,C1000343,13397.32,13057.88,C1000480,32671.65,33011.09,0,0
464,CASH_OUT,44.69,C1000377,33885.14,33840.45,C1001097,0,44.69,0,0
464,CASH_OUT,107.16,C1000639,46443.96,46336.8,C1000473,37756.43,37863.59,0,0
464,CASH_OUT,234.96,C1001374,18810.74,18575.78,C1000086,35260.18,35495.14,0,0
464,PAYMENT,91.89,C1000891,2971.68,2879.79,M2000143,383112.59,383204.48,0,0
464,PAYMENT,43.47,C1000953,41374.65,41331.18,M2000259,101914.35,101957.82,0,0
464,TRANSFER,28098.28,C1000162,35010.55,6912.27,C1000149,70576.1,98674.38,0,0
465,DEBIT,372.78,C1000546,37125.44,36752.66,M2000095,338042.37,338415.15,0,0
465,CASH_OUT,180.58,C1001025,19346.72,19166.14,C1001134,0,180.58,0,0
465,DEBIT,749.68,C1000482,43018.5,42268.82,M2000298,50790.18,51539.86,0,0
466,PAYMENT,1166.72,C1000761,40195.29,39028.57,M2000295,401436.16,402602.88,0,0
466,CASH_OUT,558.39,C1001175,8125.47,7567.08,C1001412,39589.92,40148.31,0,0
466,TRANSFER,4136.09,C1000880,20704.42,16568.33,C1000005,28489.96,32626.05,0,0
466,PAYMENT,810.28,C1000108,42304.86,41494.58,M2000076,415314.4,416124.68,0,0
466,CASH_OUT,124.8,C1001323,1505.55,1380.75,C1000523,32409.52,32534.32,0,0
466,CASH_OUT,554.7,C1001160,24239.67,23684.97,C1000106,36970.32,37525.02,0,0
466,PAYMENT,345.3,C1000130,47291.06,46945.76,M2000198,43051.06,43396.36,0,0
466,CASH_OUT,468.45,C1000308,23084.11,22615.66,C1000399,47979.58,48448.03,0,0
466,PAYMENT,2857.37,C1001081,19495.36,16637.99,M2000214,130855.93,133713.3,0,0
466,PAYMENT,48.89,C1000161,25214.87,25165.98,M2000072,293661.5,293710.39,0,0
467,PAYMENT,479.9,C1001091,29938.85,29458.95,M2000055,315075.02,315554.92,0,0
467,PAYMENT,84.88,C1000872,40469.53,40384.65,M2000052,50449.48,50534.36,0,0
467,DEBIT,78.14,C1000436,25209.26,25131.12,M2000111,153673.73,153751.87,0,0
467,TRANSFER,180873.47,C1000561,4670.48,0,C1000721,23610.68,204484.15,1,0
467,CASH_OUT,633.45,C1001423,48876.4,48242.95,C1000963,14961.8,15595.25,0,0
467,TRANSFER,40360.18,C1000098,22271.19,0.0,C1000381,14603.76,14603.76,1,0
468,CASH_OUT,471.81,C1000592,32338.65,31866.84,C1000382,11151.47,11623.28,0,0
468,CASH_OUT,738.6,C1000843,0,0,C1001302,47770.94,48509.54,0,0
468,PAYMENT,73.02,C1000002,11956.91,11883.89,M2000023,443094.87,443167.89,0,0
468,PAYMENT,747.81,C1000357,14841.95,14094.14,M2000086,86458.26,87206.07,0,0
468,PAYMENT,164.67,C1000491,33686.86,33522.19,M2000219,236200.18,236364.85,0,0
468,CASH_OUT,174.93,C1001087,47843.72,47668.79,C1000751,22447.87,22622.8,0,0
468,PAYMENT,370.4,C1000248,39047.02,38676.62,M2000250,317020.34,317390.74,0,0
468,PAYMENT,340.86,C1000316,14359.18,14018.32,M2000050,345964.54,346305.4,0,0
469,TRANSFER,109.35,C1000427,4681.89,4572.54,C1000049,4342.21,4451.56,0,0
469,CASH_IN,540.0,M2000223,148423.07,147883.07,C1001115,31485.21,32025.21,0,0
470,PAYMENT,704.06,C1001372,1297.27,593.21,M2000128,308952.46,309656.52,0,0
471,PAYMENT,141.98,C1000698,4054.9,3912.92,M2000020,252239.11,252381.09,0,0
471,PAYMENT,878.25,C1000926,15224.34,14346.09,M2000147,332394.21,333272.46,0,0
471,PAYMENT,653.85,C1000550,41380.22,40726.37,M2000267,38385.13,39038.98,0,0
471,PAYMENT,460.73,C1000136,24279.56,23818.83,M2000061,466787.53,467248.26,0,0
471,PAYMENT,476.2,C1001153,30795.86,30319.66,M2000160,390823.91,391300.11,0,0
472,PAYMENT,271.26,C1000524,31976.29,31705.03,M2000154,417351.25,417622.51,0,0
472,PAYMENT,968.02,C1000976,18735.36,17767.34,M2000203,169018.88,169986.9,0,0
472,PAYMENT,121.41,C1000894,21297.38,21175.97,M2000201,137659.91,137781.32,0,0
472,CASH_OUT,254.54,C1001497,2891.97,2637.43,C1001225,2894.48,3149.02,0,0
473,CASH_IN,2284.08,M2000233,57582.8,55298.72,C1001121,22114.05,24398.13,0,0
473,PAYMENT,1131.78,C1001322,15808.52,14676.74,M2000133,91570.43,92702.21,0,0
473,CASH_OUT,712.28,C1000170,39173.09,38460.81,C1001453,22872.01,23584.29,0,0
473,CASH_OUT,801.85,C1000778,2650.11,1848.26,C1000630,48418.0,49219.85,0,0
473,CASH_OUT,50000.0,C1000046,48451.48,0.0,C1000156,19160.98,19160.98,1,0
473,PAYMENT,1775.38,C1001132,46048.69,44273.31,M2000287,193878.86,195654.24,0,0
474,CASH_IN,575.57,M2000055,314520.62,313945.05,C1000052,40842.65,41418.22,0,0
474,PAYMENT,673.38,C1000413,9556.42,8883.04,M2000299,313169.4,313842.78,0,0
474,CASH_OUT,1719.12,C1000840,5476.85,3757.73,C1000213,29500.03,31219.15,0,0
474,PAYMENT,641.1,C1000514,46680.99,46039.89,M2000011,393449.91,394091.01,0,0
474,PAYMENT,2484.86,C1000600,19873.04,17388.18,M2000097,429516.95,432001.81,0,0
474,CASH_OUT,324.81,C1000746,46171.19,45846.38,C1001053,41111.88,41436.69,0,0
474,CASH_OUT,604.22,C1000755,29533.25,28929.03,C1001070,26863.69,27467.91,0,0
475,PAYMENT,40.26,C1001493,9761.25,9720.99,M2000105,462173.55,462213.81,0,0
475,DEBIT,1735.79,C1000438,31423.1,29687.31,M2000243,26803.75,28539.54,0,0
475,PAYMENT,101.73,C1000563,37599.86,37498.13,M2000201,137558.18,137659.91,0,0
475,TRANSFER,291.64,C1000110,28262.23,27970.59,C1001313,42360.05,42651.69,0,0
476,DEBIT,916.3,C1001059,14903.1,13986.8,M2000264,94340.75,95257.05,0,0
